X0,encoded_ocean_proximity,longitude,latitude,housing_median_age,population,median_income,median_house_value
1,0,-119.03,35.36,41,1342,1.9671,76800
1,0,-119.01,35.37,38,1191,1.8801,57800
1,0,-119.01,35.36,38,1203,1.6797,60700
1,0,-119.01,35.36,36,1490,1.2157,57000
1,0,-119.01,35.36,24,1277,1.056,51600
1,0,-119.01,35.37,33,579,1.2469,46700
1,0,-119.0,35.36,40,764,0.9407,43600
1,0,-119.0,35.36,39,805,1.25,42500
1,0,-119.0,35.35,35,992,1.4015,48700
1,0,-119.0,35.36,35,1258,1.7375,48600
1,0,-118.98,35.37,36,1223,0.9675,47100
1,0,-118.98,35.36,29,933,1.6981,49400
1,0,-118.98,35.36,15,1059,1.2617,42700
1,0,-118.99,35.36,18,1210,1.1136,47800
1,0,-118.99,35.36,31,1168,1.2232,49300
1,0,-118.94,35.36,19,1823,3.1281,76200
1,0,-118.95,35.36,30,1753,2.1078,54700
1,0,-118.96,35.37,32,874,1.9612,53400
1,0,-118.96,35.36,35,1738,2.4848,54000
1,0,-118.97,35.37,34,1156,1.7197,48900
1,0,-118.97,35.36,31,1219,1.5743,46700
1,0,-118.95,35.32,29,2007,3.2738,78700
1,0,-118.98,35.35,21,511,1.7614,33200
1,0,-118.99,35.35,27,1380,1.6632,49800
1,0,-118.99,35.33,36,1311,1.6786,52900
1,0,-118.99,35.32,26,567,0.9288,36600
1,0,-119.0,35.35,31,1969,2.2155,62100
1,0,-118.99,35.35,32,1109,1.1786,45600
1,0,-119.01,35.35,34,922,2.1875,58000
1,0,-119.01,35.34,44,782,3.0208,63700
1,0,-119.02,35.35,42,776,1.983,63300
1,0,-119.01,35.35,39,366,1.9125,57900
1,0,-119.02,35.35,38,670,2.2407,76000
1,0,-119.02,35.34,38,692,2.3125,65800
1,0,-119.03,35.34,36,1679,2.7256,71900
1,0,-119.03,35.35,34,695,2.6875,73700
1,0,-119.04,35.35,31,817,2.5644,73000
1,0,-119.04,35.35,27,2212,3.1753,85000
1,0,-119.06,35.35,20,4584,2.575,69900
1,0,-119.05,35.34,14,1933,2.6637,175000
1,0,-119.05,35.33,18,7009,2.9438,87200
1,0,-119.05,35.34,17,1204,4.0529,106200
1,0,-119.07,35.35,24,1294,2.4123,86200
1,0,-119.07,35.34,16,1667,4.8839,134100
1,0,-119.12,35.33,4,4250,5.1036,103400
1,0,-119.1,35.35,5,1916,4.0327,131000
1,0,-119.08,35.34,18,1580,10.5941,245800
1,0,-119.08,35.35,20,331,7.1837,176300
1,0,-119.09,35.35,14,842,8.5325,224100
1,0,-119.08,35.34,16,768,5.4449,118500
1,0,-119.08,35.34,15,768,4.1528,130100
1,0,-119.1,35.33,4,3121,6.759,170300
1,0,-119.08,35.32,8,5696,5.0012,106300
1,0,-119.09,35.33,9,3084,4.997,142900
1,0,-119.06,35.32,15,2355,3.569,70700
1,0,-119.07,35.33,13,4870,3.406,100700
1,0,-119.06,35.33,14,3278,3.8117,82800
1,0,-119.02,35.34,34,1375,3.4286,71400
1,0,-119.02,35.33,26,2072,2.1553,84700
1,0,-119.03,35.33,21,1627,2.7083,84700
1,0,-119.03,35.34,34,1131,3.0486,68500
1,0,-119.01,35.34,36,613,1.5625,46700
1,0,-119.01,35.33,42,677,1.5429,39400
1,0,-119.0,35.33,35,620,1.9417,53800
1,0,-119.01,35.33,32,1897,2.4234,63700
1,0,-119.02,35.33,35,1193,2.75,65800
1,0,-119.02,35.34,35,1145,1.5357,56500
1,0,-118.99,35.32,35,870,1.6575,59500
1,0,-118.99,35.3,33,1461,2.9402,56200
1,0,-119.0,35.31,37,767,1.6522,53300
1,0,-119.09,35.3,3,1353,3.6852,109800
1,0,-119.04,35.32,20,34,1.2,50000
1,0,-119.05,35.32,11,3525,3.4827,93600
1,0,-119.04,35.31,11,1267,4.1957,92700
1,0,-119.03,35.32,12,1294,2.5575,100200
1,0,-119.02,35.32,14,1821,3.3529,82600
1,0,-119.05,35.3,9,6241,4.0631,88200
1,0,-119.03,35.3,10,447,4.1484,102900
1,0,-119.02,35.3,10,4611,3.6369,81600
1,0,-119.01,35.32,23,2717,2.596,70000
1,0,-119.01,35.31,19,4101,2.1006,74800
1,0,-119.01,35.3,7,4893,3.9054,80900
1,0,-119.07,35.27,25,1830,2.5804,97900
1,0,-119.13,35.22,5,3269,5.1457,118200
1,0,-119.01,35.24,6,66,3.125,65000
1,0,-119.01,35.28,10,4163,2.7659,77500
1,0,-118.99,35.24,40,213,2.35,91700
1,0,-118.99,35.27,32,242,1.1528,150000
1,0,-118.93,34.82,24,323,3.5,113900
1,0,-118.95,34.83,18,1338,2.9891,116500
1,0,-118.95,34.81,30,1089,3.1364,123500
1,0,-119.15,34.83,6,2006,4.5724,168400
1,0,-119.16,34.95,14,1581,3.0882,148200
1,0,-118.93,34.82,8,229,4.0332,128300
1,0,-119.4,35.06,21,1250,2.9187,52100
1,0,-119.45,35.07,45,500,2.6389,30000
1,0,-119.42,35.19,26,483,4.15,68200
1,0,-119.5,35.27,23,1993,3.0742,57900
1,0,-119.48,35.17,36,39,3.125,37500
1,0,-119.45,35.16,34,1783,2.3912,52900
1,0,-119.46,35.17,40,1998,2.8323,50800
1,0,-119.46,35.14,30,1565,2.5313,45800
1,0,-119.47,35.14,19,1973,3.9929,88300
1,0,-119.45,35.15,33,2293,3.1592,75400
1,0,-119.45,35.13,34,808,2.3013,26600
1,0,-119.46,35.13,46,1423,2.1955,26900
1,0,-119.47,35.13,44,2140,2.9952,63800
1,0,-119.47,35.4,32,1301,1.9718,69800
1,0,-119.42,35.4,24,1442,2.8452,104700
1,0,-119.12,35.41,12,3018,4.4561,96900
1,0,-119.11,35.39,22,451,3.25,88900
1,0,-119.12,35.39,13,552,4.5903,94300
1,0,-119.19,35.41,12,1399,4.4125,149000
1,0,-119.2,35.37,6,3415,5.3119,157300
1,0,-119.12,35.38,18,706,4.4196,121000
1,0,-119.11,35.38,37,894,2.9453,82800
1,0,-119.12,35.37,13,2170,4.8266,146200
1,0,-119.18,35.5,36,932,2.1635,110400
1,0,-119.28,35.52,36,573,2.2321,37500
1,0,-119.27,35.49,39,1815,2.3533,65400
1,0,-119.26,35.5,38,1133,4.2375,78600
1,0,-119.27,35.5,34,796,2.8269,61100
1,0,-119.27,35.51,28,544,3.2279,95800
1,0,-119.28,35.5,34,1101,2.4044,65800
1,0,-119.28,35.5,28,3260,1.6944,58600
1,0,-119.27,35.5,21,1315,1.7105,52100
1,0,-119.38,35.49,34,1506,2.2071,64600
1,0,-119.34,35.6,16,1011,2.4961,58800
1,0,-119.36,35.55,29,236,2.7,125000
1,0,-119.35,35.58,13,1186,1.1903,63200
1,0,-119.34,35.59,33,1809,2.3934,71900
1,0,-119.34,35.6,33,1732,1.9362,59000
1,0,-119.33,35.6,32,2682,1.4619,60500
1,0,-119.35,35.59,14,1497,3.176,71800
1,0,-119.33,35.59,20,2645,1.7868,54100
1,0,-119.69,35.62,18,1345,2.1186,47500
1,0,-119.77,35.65,21,1647,2.6066,80000
1,0,-119.14,35.76,30,421,2.5625,156300
1,0,-119.29,35.76,15,3500,2.1295,59800
1,0,-119.19,35.64,29,902,2.6726,83300
1,0,-119.24,35.68,21,1539,2.5208,58500
1,0,-119.22,35.68,16,3078,1.8843,55200
1,0,-119.24,35.67,32,2639,2.0025,54700
1,0,-119.25,35.78,27,1346,2.7411,59800
1,0,-119.25,35.77,35,1449,1.6786,56500
1,0,-119.25,35.76,36,2175,1.6045,57300
1,0,-119.25,35.75,36,1658,1.517,52100
1,0,-119.25,35.79,8,2700,1.7418,62200
1,0,-119.25,35.78,35,1371,2.2981,69900
1,0,-119.23,35.78,8,1230,2.1806,67200
1,0,-119.23,35.79,31,2467,2.3125,62100
1,0,-119.24,35.77,28,1764,1.7813,67800
1,0,-119.23,35.77,36,2034,2.4044,72500
1,0,-119.23,35.74,16,1914,2.033,68400
1,0,-119.23,35.77,26,1416,4.1917,84000
1,0,-118.92,35.47,6,664,6.2885,216400
1,0,-119.01,35.44,20,1465,2.5806,82500
1,0,-118.93,35.44,13,557,6.1563,204200
1,0,-118.31,35.74,18,799,1.8419,92300
1,0,-118.06,35.68,15,730,2.25,67500
1,0,-118.44,35.75,23,1097,2.6288,96000
1,0,-118.47,35.72,18,1366,2.0694,81200
1,0,-118.5,35.7,18,986,1.5957,101400
1,0,-118.59,35.72,28,98,1.4205,90000
1,0,-118.87,35.65,33,584,3.4792,94600
1,0,-118.23,35.48,17,775,1.8369,59400
1,0,-118.33,35.64,15,1007,1.5667,72500
1,0,-118.41,35.63,15,2310,2.3125,96900
1,0,-118.45,35.62,18,782,1.4141,75800
1,0,-118.47,35.64,17,927,1.3023,68500
1,0,-118.48,35.61,17,1614,1.6236,67300
1,0,-118.45,35.58,16,1802,1.8819,69700
1,0,-118.61,35.47,13,756,2.5474,78400
1,0,-117.73,35.73,35,1870,3.625,55000
1,0,-117.66,35.63,33,1155,2.0441,42100
1,0,-117.67,35.65,18,1128,2.8,72000
1,0,-117.68,35.65,15,1245,3.3269,81900
1,0,-117.69,35.65,5,520,4.0167,87500
1,0,-117.7,35.64,8,1154,5.8625,109400
1,0,-117.68,35.64,15,1408,5.2043,95700
1,0,-117.67,35.64,6,927,6.1935,115700
1,0,-117.67,35.63,32,1613,3.0687,63500
1,0,-117.68,35.63,18,1777,6.0653,105300
1,0,-117.69,35.63,5,1335,5.5773,109000
1,0,-117.7,35.62,18,1426,3.5931,71900
1,0,-117.68,35.61,9,1929,3.5988,84500
1,0,-117.68,35.6,12,765,6.0532,102800
1,0,-117.7,35.6,16,1473,3.858,70200
1,0,-117.68,35.62,30,1481,2.1458,52400
1,0,-117.64,35.61,10,1349,4.25,83200
1,0,-117.66,35.62,11,2728,4.15,85700
1,0,-117.66,35.61,5,2623,4.8494,87200
1,0,-117.66,35.6,14,850,2.5812,91700
1,0,-117.76,35.63,12,1027,3.9261,101300
1,0,-117.68,35.55,9,1518,5.5551,142500
1,0,-117.81,35.65,19,598,1.8984,54300
1,0,-117.87,35.73,13,1181,4.1518,91800
1,0,-117.84,35.54,11,765,5.0762,98000
1,0,-117.74,35.65,15,1110,3.1755,81700
1,0,-117.84,35.35,28,858,1.9962,50800
1,0,-118.0,35.05,21,945,3.4015,86500
1,0,-117.82,35.03,30,1347,3.3693,71800
1,0,-117.76,35.22,4,8,1.625,275000
1,0,-117.79,35.21,4,6,2.375,137500
1,0,-118.01,35.12,15,917,3.3889,68500
1,0,-117.98,35.13,5,2504,3.5391,81900
1,0,-117.95,35.13,4,1150,4.25,104400
1,0,-117.95,35.08,1,32,4.875,141700
1,0,-117.98,35.1,4,352,4.5724,84500
1,0,-117.99,35.16,15,960,2.875,87800
1,0,-118.27,34.92,20,422,2.9583,91700
1,0,-118.34,34.86,11,3571,2.8097,130000
1,0,-117.68,35.03,28,1644,3.4338,54900
1,0,-117.68,34.99,33,853,4.2292,64400
1,0,-117.65,35.0,36,672,1.9107,39800
1,0,-118.15,34.86,10,2227,2.6149,83500
1,0,-118.17,34.87,9,761,3.0184,87900
1,0,-118.19,34.87,2,923,5.0553,111100
1,0,-118.17,34.86,21,1488,2.7361,83300
1,0,-118.15,35.06,15,569,2.0441,73300
1,0,-118.16,35.05,44,776,2.5875,68900
1,0,-118.19,35.05,14,1631,3.7452,83200
1,0,-118.15,35.04,29,821,2.16,56800
1,0,-118.51,35.16,7,1932,4.625,136800
1,0,-118.66,35.2,7,3617,4.0581,162900
1,0,-118.34,35.27,10,1167,2.3917,79000
1,0,-118.48,35.14,4,4631,3.6949,115800
1,0,-118.61,35.08,6,1243,3.4911,137200
1,0,-118.61,34.99,11,1539,3.8917,120800
1,0,-118.46,35.13,19,1457,2.6417,94900
1,0,-118.46,35.12,16,2033,3.2405,85500
1,0,-118.43,35.12,8,930,3.2632,99800
1,0,-118.44,35.13,34,602,1.7917,80000
1,0,-118.44,35.13,21,1133,1.8636,67900
1,0,-118.91,35.3,28,1233,2.7845,82200
1,0,-118.95,35.26,24,667,4.0,94500
1,0,-118.83,35.27,33,717,2.6302,81300
1,0,-118.92,35.13,29,909,1.9236,106300
1,0,-118.85,35.23,26,1222,1.7656,68000
1,0,-118.82,35.23,31,2302,1.9688,53900
1,0,-118.83,35.2,17,1763,2.1357,53500
1,0,-118.82,35.2,34,1910,2.1136,57300
1,0,-118.85,35.2,17,2566,1.9907,51200
1,0,-118.91,35.27,29,1344,2.0921,61400
1,0,-118.9,35.26,31,5666,1.9066,54600
1,0,-118.92,35.26,20,3450,2.0174,63700
1,0,-118.91,35.24,29,2949,1.7716,45500
1,0,-119.69,36.41,38,540,2.2885,75000
1,0,-119.57,36.44,30,1123,3.4926,94200
1,0,-119.55,36.37,26,1002,3.0375,126300
1,0,-119.69,36.38,25,879,3.3214,103100
1,0,-119.78,36.37,41,443,3.1406,100000
1,0,-119.83,36.37,25,819,2.7159,101400
1,0,-119.87,36.34,26,779,2.9167,83900
1,0,-119.93,36.32,25,7679,2.0285,106300
1,0,-119.79,36.32,19,1971,3.0667,75800
1,0,-119.77,36.32,14,1867,3.9926,92500
1,0,-119.78,36.31,14,737,3.1667,126400
1,0,-119.77,36.31,14,2191,2.6218,69100
1,0,-119.79,36.31,25,2414,2.2937,72300
1,0,-119.77,36.3,24,1052,2.1038,62000
1,0,-119.78,36.3,30,1255,2.1681,66600
1,0,-119.79,36.3,16,903,4.3438,93100
1,0,-119.79,36.29,6,764,4.2917,104200
1,0,-119.82,36.32,18,424,2.0673,87500
1,0,-119.78,36.33,16,515,3.2386,112500
1,0,-119.78,36.27,29,1066,4.5714,100800
1,0,-119.8,36.29,7,327,5.1728,107500
1,0,-119.81,36.28,24,442,3.1071,56100
1,0,-119.72,36.34,33,580,3.2019,112500
1,0,-119.72,36.32,40,676,2.2721,52600
1,0,-119.7,36.32,40,586,2.6477,43500
1,0,-119.73,36.31,20,1579,2.8281,60200
1,0,-119.7,36.3,10,693,2.2895,62000
1,0,-119.67,36.35,10,470,4.9432,118800
1,0,-119.65,36.37,4,1478,3.5486,148000
1,0,-119.65,36.35,21,837,4.3911,107900
1,0,-119.65,36.35,38,1378,2.8788,85500
1,0,-119.66,36.35,15,947,3.1094,91900
1,0,-119.64,36.36,13,1055,5.2134,97400
1,0,-119.64,36.35,23,1525,3.8108,90400
1,0,-119.63,36.35,4,920,4.2396,90600
1,0,-119.62,36.35,10,1864,2.6145,80300
1,0,-119.64,36.35,30,746,2.8125,70200
1,0,-119.63,36.34,26,699,3.5536,71400
1,0,-119.63,36.33,14,1633,1.8385,67500
1,0,-119.61,36.33,32,926,3.0139,61500
1,0,-119.63,36.32,36,749,2.2333,61000
1,0,-119.66,36.34,32,859,2.6397,59700
1,0,-119.65,36.34,46,752,1.8529,67200
1,0,-119.65,36.34,47,832,3.0846,76100
1,0,-119.64,36.34,32,1504,1.8606,56700
1,0,-119.64,36.33,41,1852,1.4524,51700
1,0,-119.65,36.33,52,624,2.3523,59100
1,0,-119.65,36.33,47,693,1.3882,53800
1,0,-119.68,36.32,26,268,1.7596,120800
1,0,-119.67,36.33,19,850,2.9375,81700
1,0,-119.66,36.33,16,1052,4.0909,92800
1,0,-119.66,36.33,10,988,1.4194,58100
1,0,-119.66,36.32,24,1532,2.3256,56800
1,0,-119.68,36.32,28,873,2.5833,54400
1,0,-119.68,36.31,12,1859,2.9936,60600
1,0,-119.66,36.3,18,717,3.3681,70500
1,0,-119.65,36.32,11,713,1.5433,50400
1,0,-119.64,36.32,32,1772,1.3569,43100
1,0,-119.65,36.3,28,588,2.3466,53400
1,0,-119.64,36.31,27,1071,1.5909,50100
1,0,-119.61,36.31,25,1460,1.8839,46300
1,0,-119.57,36.27,20,1394,2.625,97400
1,0,-119.69,36.25,35,970,2.395,94100
1,0,-119.63,36.18,23,171,2.4286,100000
1,0,-119.59,36.11,32,524,2.25,50000
1,0,-119.57,36.09,6,992,2.3889,53200
1,0,-119.58,36.1,21,1469,1.3967,46500
1,0,-119.56,36.1,29,284,1.5313,43800
1,0,-119.56,36.1,25,893,2.13,50800
1,0,-119.56,36.09,35,792,3.2847,64700
1,0,-119.56,36.09,14,1077,1.85,52300
1,0,-119.56,36.08,37,639,1.6607,42100
1,0,-119.58,36.11,21,1397,2.2169,61600
1,0,-119.57,36.1,16,1201,1.5727,54800
1,0,-119.57,36.1,36,737,3.5313,68800
1,0,-119.57,36.1,37,707,2.0595,60700
1,0,-119.74,36.15,21,1137,2.4688,61300
1,0,-119.9,36.2,43,106,1.875,137500
1,0,-119.82,36.19,33,694,2.0221,52200
1,0,-119.99,36.09,23,198,0.4999,100000
1,0,-119.96,35.99,25,1505,2.0976,47700
1,0,-119.8,36.02,20,171,3.05,225000
1,0,-120.14,36.04,27,1371,2.9708,60900
1,0,-120.12,36.01,18,1119,2.2167,48500
1,0,-120.14,36.0,33,1371,2.0335,43900
1,0,-120.12,35.99,7,1387,2.25,56200
1,0,-120.13,35.87,26,13,2.375,71300
1,0,-120.0,35.91,16,131,3.125,62500
1,0,-122.89,39.42,16,26,0.4999,73500
1,0,-122.9,39.23,39,534,3.9519,98900
1,0,-122.91,39.18,43,86,2.0208,72500
1,0,-122.91,39.17,44,142,4.35,68300
1,0,-122.9,39.17,45,649,2.575,73600
1,0,-122.88,39.14,20,521,2.2188,106300
1,1,-123.07,39.12,24,353,3.8333,92600
1,0,-122.95,39.13,17,225,3.25,137500
1,0,-122.89,39.11,10,585,2.2551,71100
1,0,-122.9,39.09,15,835,1.9141,143200
1,0,-122.92,39.08,24,146,4.0,166300
1,0,-122.94,39.1,18,272,2.8906,140600
1,1,-122.99,39.02,14,851,3.45,164100
1,0,-122.91,39.07,21,1000,2.4423,102300
1,0,-122.91,39.06,21,601,1.939,100300
1,0,-122.92,39.05,16,605,3.5652,119000
1,0,-122.91,39.05,20,621,3.2216,93500
1,0,-122.92,39.05,38,1591,2.5457,80700
1,0,-122.91,39.05,27,295,3.7667,95000
1,0,-122.91,39.03,14,723,1.3532,95800
1,0,-122.7,39.14,13,214,3.3929,108300
1,0,-122.87,39.13,15,810,1.6369,86500
1,0,-122.86,39.08,24,1015,2.0417,78800
1,0,-122.83,39.09,26,679,1.4679,94700
1,0,-122.79,39.09,20,685,1.625,66800
1,0,-122.8,39.08,17,798,1.4676,65000
1,0,-122.79,39.08,23,321,1.5208,89000
1,0,-122.78,39.05,15,661,2.6181,108900
1,0,-122.53,39.09,11,370,1.3,69700
1,0,-122.69,39.04,9,66,2.7639,112500
1,0,-122.73,39.04,23,425,1.9833,111500
1,0,-122.69,39.02,27,744,2.1094,72400
1,0,-122.66,39.03,27,594,1.165,53300
1,0,-122.66,39.02,16,943,1.7446,109400
1,0,-122.7,39.0,18,186,2.3125,162500
1,0,-122.7,38.99,18,181,2.3558,134700
1,0,-122.65,38.99,16,1596,1.8571,75900
1,0,-122.52,38.99,16,337,1.6607,77800
1,0,-122.68,38.98,27,526,2.1838,109700
1,0,-122.65,38.97,32,703,1.1912,60000
1,0,-122.63,38.96,17,633,1.75,64000
1,0,-122.62,38.95,19,832,1.6865,58800
1,0,-122.62,38.94,14,638,2.3179,57500
1,0,-122.61,38.93,14,108,4.3897,71300
1,0,-122.6,38.93,16,572,1.4767,62000
1,0,-122.62,38.96,16,828,2.0577,69000
1,0,-122.63,38.96,20,1072,2.3083,60200
1,0,-122.65,38.96,27,898,1.6769,63200
1,0,-122.64,38.96,29,326,1.7273,58200
1,0,-122.64,38.95,28,522,1.2029,68900
1,0,-122.63,38.95,11,246,1.7083,77300
1,0,-122.63,38.94,25,192,1.7566,49000
1,0,-122.63,38.94,18,1832,1.125,81800
1,0,-122.62,38.94,13,215,1.5455,55000
1,0,-122.7,38.97,17,723,3.2375,114200
1,0,-122.75,39.01,17,889,3.4187,200500
1,0,-122.79,39.02,23,265,1.8833,96900
1,0,-122.78,38.97,11,2144,3.0466,97300
1,0,-122.69,38.94,9,517,3.125,93400
1,0,-122.71,38.91,20,94,1.375,55000
1,0,-122.86,39.05,20,647,2.5326,136800
1,0,-122.85,39.0,20,753,1.8704,88500
1,0,-122.83,38.99,15,191,1.6833,113900
1,0,-122.83,38.98,17,719,1.6164,77800
1,0,-122.84,38.98,21,556,1.7196,75000
1,1,-122.92,38.97,20,904,2.9934,134200
1,1,-122.89,38.93,20,504,2.7188,105700
1,0,-122.83,38.96,15,567,1.8692,93800
1,0,-122.77,38.92,26,293,4.0119,119400
1,1,-122.83,38.89,11,268,3.4514,100000
1,0,-122.72,38.88,29,890,1.9906,96600
1,1,-122.74,38.83,12,1554,3.3531,90800
1,0,-122.48,38.9,10,161,2.1964,112500
1,0,-122.59,38.92,15,599,2.1953,75000
1,0,-122.6,38.9,23,92,2.9583,91700
1,0,-122.62,38.92,13,249,1.8417,84700
1,0,-122.65,38.92,30,20,4.125,112500
1,0,-122.64,38.87,16,519,1.5739,73500
1,0,-122.5,38.82,12,877,2.5625,109200
1,0,-122.51,38.76,9,1050,4.0435,132600
1,0,-122.55,38.81,7,1027,3.8831,132100
1,0,-122.59,38.78,15,366,3.375,103100
1,0,-122.66,38.81,22,461,3.4375,83300
1,0,-122.68,38.76,29,302,2.3125,67900
1,0,-122.62,38.73,21,727,2.1474,85300
1,0,-122.64,38.71,20,231,2.625,89600
1,0,-122.52,38.7,26,43,0.536,87500
1,0,-121.11,41.07,26,761,2.7188,48100
1,0,-120.96,41.12,29,364,2.5,59200
1,0,-121.07,40.85,17,511,3.6641,80800
1,0,-120.38,40.98,27,318,1.6833,40000
1,0,-120.35,40.63,33,63,3.625,200000
1,0,-120.77,40.65,11,280,1.7214,118300
1,0,-121.02,40.51,17,406,3.3036,78300
1,0,-120.96,40.28,19,302,2.5,64100
1,0,-121.03,40.35,52,1977,2.1833,49500
1,0,-120.67,40.5,15,2503,3.5962,85900
1,0,-120.57,40.43,15,1121,2.6902,71500
1,0,-120.66,40.42,35,717,2.5074,66400
1,0,-120.65,40.42,39,1467,2.1875,64300
1,0,-120.66,40.41,52,1051,2.2992,70200
1,0,-120.64,40.41,50,987,1.5066,59300
1,0,-120.71,40.36,19,2229,3.5536,105700
1,0,-120.58,40.37,16,1873,2.2661,61800
1,0,-120.42,40.38,26,762,2.4757,85600
1,0,-120.36,40.45,19,355,1.7333,70000
1,0,-120.51,40.41,36,4198,5.5179,67500
1,0,-120.54,40.29,17,1529,3.4028,91000
1,0,-120.49,40.31,16,969,3.4643,85100
1,0,-120.37,40.17,21,406,2.1198,73500
1,0,-120.2,40.26,26,1037,2.6765,47600
1,0,-120.09,39.92,19,1028,1.7267,60700
1,1,-118.27,34.27,27,2363,6.1946,276100
1,1,-118.28,34.26,32,486,4.9833,213000
1,1,-118.29,34.26,33,1845,4.008,191100
1,1,-118.3,34.26,37,1619,3.5568,184500
1,1,-118.3,34.26,42,1145,4.81,191900
1,1,-118.28,34.25,35,1166,3.5214,197600
1,1,-118.28,34.25,29,1886,2.6036,162100
1,1,-118.29,34.25,19,1399,2.4727,175000
1,1,-118.29,34.25,8,3565,3.0795,161500
1,1,-118.27,34.25,37,1215,5.0234,257600
1,1,-118.27,34.25,35,879,4.4485,261900
1,1,-118.27,34.24,30,1050,6.3688,277600
1,1,-118.27,34.25,35,371,4.6635,230100
1,1,-118.27,34.25,39,358,4.4375,195800
1,1,-118.28,34.24,32,1278,4.45,263600
1,1,-118.28,34.24,29,1543,5.6184,316900
1,1,-118.3,34.25,36,688,3.1523,176700
1,1,-118.33,34.24,31,3540,4.2639,293300
1,1,-118.35,34.22,19,3963,5.997,228700
1,1,-118.35,34.22,30,638,4.1302,258300
1,1,-118.35,34.21,39,1047,3.275,181400
1,1,-118.35,34.21,42,804,3.75,172600
1,1,-118.31,34.28,34,1810,5.1145,219900
1,1,-118.31,34.27,35,759,6.0808,215600
1,1,-118.3,34.26,43,809,3.599,176500
1,1,-118.3,34.26,40,605,4.1964,185900
1,1,-118.31,34.26,38,1124,4.2685,189600
1,1,-118.31,34.26,41,733,3.0583,160300
1,1,-118.31,34.26,34,948,4.1339,187300
1,1,-118.32,34.26,32,1804,4.4875,222700
1,1,-118.35,34.28,30,1700,4.6944,248200
1,1,-118.33,34.27,29,1776,3.1349,230200
1,1,-118.35,34.27,32,314,6.2037,205400
1,1,-118.34,34.26,37,702,5.2661,314900
1,1,-118.35,34.25,34,1267,6.1464,354400
1,1,-118.36,34.26,34,1598,6.838,378000
1,1,-118.3,34.26,28,1142,3.1607,200600
1,1,-118.3,34.25,44,859,4.5833,197300
1,1,-118.31,34.26,37,624,5.76,239400
1,1,-118.31,34.26,36,1005,3.8,217100
1,1,-118.32,34.26,24,2310,4.4375,191500
1,1,-118.39,34.28,24,3566,4.4818,166200
1,1,-118.38,34.28,22,3152,4.7932,166300
1,1,-118.4,34.28,16,6161,3.3304,154900
1,1,-118.38,34.27,8,2608,2.8214,158300
1,1,-118.41,34.29,35,1162,3.35,147600
1,1,-118.41,34.29,32,1818,4.2969,145800
1,1,-118.42,34.28,29,1338,4.125,150000
1,1,-118.41,34.28,32,2609,3.7566,146700
1,1,-118.4,34.28,22,3134,2.6652,164800
1,1,-118.42,34.28,35,1197,3.2865,133300
1,1,-118.42,34.28,34,2391,2.8,144300
1,1,-118.42,34.27,33,1097,1.6295,134300
1,1,-118.42,34.27,33,1216,3.3214,131300
1,1,-118.42,34.27,35,808,2.6667,147800
1,1,-118.43,34.28,30,2054,3.0132,142600
1,1,-118.43,34.27,31,1533,4.2353,156800
1,1,-118.43,34.27,36,1312,3.024,148000
1,1,-118.42,34.27,37,1371,3.225,147500
1,1,-118.43,34.26,30,1990,3.5104,140900
1,1,-118.43,34.26,37,1835,3.2583,147200
1,1,-118.44,34.27,35,1022,3.4,139600
1,1,-118.43,34.26,43,935,2.9519,140900
1,1,-118.42,34.25,37,1909,3.6791,148100
1,1,-118.43,34.25,35,1630,2.9205,143100
1,1,-118.42,34.26,26,2582,2.1062,136400
1,1,-118.41,34.26,38,1065,2.5313,136100
1,1,-118.42,34.26,36,1086,3.4519,143300
1,1,-118.42,34.26,37,2279,3.9,138600
1,1,-118.41,34.27,38,1250,2.9219,137900
1,1,-118.42,34.27,35,3444,1.4867,124000
1,1,-118.4,34.26,13,2560,4.2538,154300
1,1,-118.4,34.25,13,1927,2.2019,134200
1,1,-118.41,34.25,19,483,1.95,137500
1,1,-118.41,34.25,33,981,2.6429,143100
1,1,-118.41,34.25,36,1173,3.6016,153800
1,1,-118.41,34.25,18,3663,3.2284,157100
1,1,-118.42,34.24,17,2243,2.525,163700
1,1,-118.42,34.25,36,1502,3.6292,145200
1,1,-118.43,34.32,34,1948,4.233,157400
1,1,-118.43,34.33,18,2882,5.901,235600
1,1,-118.44,34.32,14,3568,4.1724,211600
1,1,-118.42,34.31,19,4205,3.9583,163200
1,1,-118.42,34.3,29,2919,3.6548,180300
1,1,-118.41,34.32,18,3473,5.2987,203400
1,1,-118.41,34.3,28,2205,5.1668,187400
1,1,-118.42,34.32,30,1970,4.3409,156000
1,1,-118.44,34.31,14,3163,4.0301,154300
1,1,-118.44,34.31,22,2661,2.7472,160100
1,1,-118.44,34.3,38,1181,3.4,155500
1,1,-118.45,34.31,9,820,4.0556,182500
1,1,-118.45,34.32,23,1952,4.26,189400
1,1,-118.46,34.32,10,2917,4.1514,194100
1,1,-118.45,34.31,28,977,4.4773,173100
1,1,-118.46,34.3,32,2291,4.0337,158500
1,1,-118.46,34.31,24,1460,4.2708,218200
1,1,-118.47,34.32,13,1468,4.8988,325200
1,1,-118.48,34.33,9,1697,6.0891,270100
1,1,-118.48,34.31,31,892,3.0,172400
1,1,-118.47,34.3,16,2314,3.6736,192200
1,1,-118.46,34.29,24,3151,3.0526,183300
1,1,-118.47,34.29,18,3401,4.2935,190000
